diff,distance,value
301845,24.33463601,208
301835,24.20534786,207
301840,24.20534786,210
302011,24.30855108,189
301933,24.27377723,177
301894,24.23937562,204
301874,24.33463601,204
301864,24.33463601,195
301869,24.33463601,201
301889,24.23937562,202
301879,24.33463601,207
301884,24.33463601,207
301928,24.27377723,189
301908,24.23937562,175
301898,24.23937562,199
301903,24.23937562,199
301923,24.27377723,193
301913,24.23937562,183
301918,24.23937562,189
302006,24.36890271,191
301967,24.23937562,194
301947,24.23937562,183
301938,24.27377723,172
301942,24.27377723,178
301962,24.23937562,181
301952,24.23937562,180
301957,24.23937562,177
302001,24.33463601,196
301982,24.33463601,178
301972,24.23937562,186
301977,24.23937562,179
301996,24.33463601,195
301987,24.33463601,184
301991,24.33463601,186
309287,24.643448,187
308309,24.32978207,232
307566,24.79150685,117
307356,25.08340641,56
302324,25.08340641,88
302168,24.32654124,136
302089,24.36279526,234
302050,24.4035406,265
302045,24.4035406,255
302040,24.4035406,253
302084,24.30074205,246
302065,24.30855108,275
302055,24.4035406,266
302060,24.30855108,265
302080,24.33463601,256
302070,24.36890271,278
302075,24.33463601,269
302163,24.32654124,143
302124,24.35699668,160
302104,24.36088982,199
302094,24.32978207,221
302099,24.29714516,210
302119,24.26055396,174
302109,24.32285842,194
302114,24.29151495,187
302158,24.32654124,144
302138,24.32654124,154
302128,24.35699668,159
302133,24.32654124,152
302153,24.32654124,146
302143,24.32654124,156
302148,24.32654124,153
302319,25.08340641,93
302241,24.76365988,119
302202,24.39319145,129
302182,24.32654124,153
302172,24.32654124,136
302177,24.32654124,147
302197,24.39319145,133
302187,24.32654124,144
302192,24.32654124,142
302236,24.66631293,125
302217,24.5284589,134
302207,24.46049915,131
302212,24.5284589,133
302231,24.69427001,127
302221,24.5970653,131
302226,24.5970653,130
302314,25.08340641,100
302275,25.08340641,134
302256,24.98607542,126
302246,24.88877544,120
302251,24.88877544,121
302270,25.08340641,130
302261,25.08340641,129
302266,25.08340641,134
302310,25.08340641,106
302290,25.08340641,125
302280,25.08340641,129
302285,25.08340641,129
302305,25.08340641,110
302295,25.08340641,116
302300,25.08340641,113
307351,25.08340641,66
307263,25.08340641,56
307180,25.08340641,48
302354,25.08340641,76
302334,25.08340641,80
302329,25.08340641,90
302349,25.08340641,75
302339,25.08340641,83
302344,25.08340641,74
307175,25.08340641,40
307155,25.08340641,23
302358,25.08340641,77
307150,25.08340641,20
307170,25.08340641,37
307160,25.08340641,29
307165,25.08340641,35
307258,25.08340641,58
307219,25.08340641,57
307194,25.08340641,68
307185,25.08340641,56
307189,25.08340641,62
307214,25.08340641,57
307199,25.08340641,61
307209,25.08340641,58
307253,25.08340641,58
307233,25.08340641,61
307224,25.08340641,59
307229,25.08340641,62
307248,25.08340641,61
307238,25.08340641,58
307243,25.08340641,60
307346,25.08340641,67
307331,25.08340641,69
307292,25.08340641,61
307273,25.08340641,62
307268,25.08340641,60
307287,25.08340641,56
307277,25.08340641,60
307282,25.08340641,58
307326,25.08340641,71
307307,25.08340641,64
307297,25.08340641,68
307302,25.08340641,65
307321,25.08340641,71
307312,25.08340641,65
307317,25.08340641,69
307341,25.08340641,65
307336,25.08340641,67
307561,24.79150685,111
307556,24.88877544,106
307400,25.08340641,64
307395,25.08340641,60
307390,25.08340641,58
307370,25.08340641,56
307361,25.08340641,54
307365,25.08340641,52
307385,25.08340641,50
307375,25.08340641,50
307380,25.08340641,50
307551,24.98607542,101
307473,25.08340641,67
307434,25.08340641,73
307414,25.08340641,73
307405,25.08340641,66
307409,25.08340641,70
307429,25.08340641,72
307419,25.08340641,74
307424,25.08340641,75
307468,25.08340641,64
307449,25.08340641,66
307439,25.08340641,72
307444,25.08340641,71
307463,25.08340641,67
307453,25.08340641,66
307458,25.08340641,67
307546,25.08340641,100
307507,25.08340641,79
307488,25.08340641,72
307478,25.08340641,67
307483,25.08340641,70
307502,25.08340641,78
307493,25.08340641,76
307497,25.08340641,78
307541,25.08340641,94
307522,25.08340641,79
307512,25.08340641,81
307517,25.08340641,82
307537,25.08340641,93
307527,25.08340641,85
307532,25.08340641,90
308304,24.32978207,232
307864,24.30074205,188
307859,24.30074205,181
307703,24.36088982,141
307625,24.32654124,112
307585,24.62551803,126
307581,24.5970653,126
307571,24.66631293,119
307576,24.69427001,119
307620,24.32654124,114
307600,24.46049915,123
307590,24.5284589,120
307595,24.46049915,124
307615,24.29646999,119
307605,24.39319145,118
307610,24.39319145,121
307698,24.36088982,132
307659,24.32654124,109
307639,24.32654124,112
307629,24.32654124,110
307634,24.32654124,109
307654,24.32654124,106
307644,24.32654124,104
307649,24.32654124,109
307693,24.32285842,131
307673,24.32654124,114
307664,24.32654124,116
307669,24.32654124,113
307688,24.29151495,128
307678,24.35699668,123
307683,24.26055396,121
307854,24.30074205,180
307776,24.30074205,176
307737,24.39618318,157
307717,24.32978207,143
307708,24.29714516,143
307713,24.29714516,142
307732,24.39618318,158
307722,24.36279526,138
307727,24.30074205,147
307771,24.30074205,177
307752,24.39618318,169
307742,24.39618318,169
307747,24.39618318,171
307766,24.30074205,173
307757,24.39618318,167
307761,24.39618318,170
307849,24.30074205,183
307810,24.2672224,184
307791,24.30074205,176
307781,24.30074205,179
307786,24.30074205,179
307805,24.36279526,177
307796,24.30074205,178
307801,24.30074205,179
307845,24.30074205,193
307825,24.30074205,183
307815,24.30074205,180
307820,24.30074205,183
307840,24.30074205,197
307830,24.30074205,189
307835,24.30074205,193
308299,24.32978207,243
307986,24.2672224,153
307981,24.2672224,166
307903,24.2672224,183
307898,24.2672224,183
307879,24.30074205,188
307869,24.30074205,185
307874,24.30074205,192
307893,24.2672224,181
307884,24.30074205,187
307889,24.30074205,181
307977,24.2672224,168
307937,24.2672224,161
307918,24.2672224,175
307908,24.2672224,189
307913,24.2672224,186
307933,24.2672224,169
307923,24.2672224,169
307928,24.2672224,172
307972,24.2672224,166
307952,24.2672224,153
307942,24.2672224,157
307947,24.2672224,156
307967,24.2672224,158
307957,24.2672224,150
307962,24.2672224,156
308294,24.32978207,257
308138,24.36279526,243
308060,24.2672224,189
308021,24.2672224,162
308001,24.2672224,158
307991,24.2672224,154
307996,24.2672224,157
308016,24.2672224,168
308006,24.2672224,164
308011,24.2672224,166
308055,24.2672224,180
308035,24.2672224,161
308025,24.2672224,159
308030,24.2672224,158
308050,24.2672224,173
308040,24.2672224,162
308045,24.2672224,172
308133,24.36279526,247
308094,24.45202751,202
308074,24.36279526,192
308065,24.36279526,194
308069,24.36279526,192
308089,24.45202751,204
308079,24.36279526,196
308084,24.45841354,202
308128,24.32978207,241
308108,24.45202751,236
308099,24.45202751,219
308104,24.45202751,230
308123,24.32978207,226
308113,24.45841354,242
308118,24.36279526,227
308289,24.23407862,257
308211,24.32978207,229
308172,24.23407862,249
308152,24.32978207,264
308143,24.36279526,246
308148,24.32978207,253
308167,24.23407862,244
308157,24.23407862,247
308162,24.23407862,246
308206,24.32978207,240
308187,24.23407862,254
308177,24.23407862,261
308182,24.23407862,263
308201,24.32978207,249
308192,24.32978207,247
308196,24.32978207,247
308284,24.23407862,256
308245,24.32978207,212
308226,24.32978207,212
308216,24.32978207,235
308221,24.32978207,219
308240,24.32978207,204
308231,24.32978207,202
308236,24.32978207,205
308280,24.23407862,251
308260,24.32978207,221
308250,24.32978207,211
308255,24.32978207,220
308275,24.23407862,236
308265,24.23407862,232
308270,24.23407862,239
309282,24.643448,189
308793,24.41916895,215
308627,24.38668692,184
308368,24.32978207,194
308363,24.32978207,200
308358,24.32978207,202
308319,24.32978207,223
308314,24.32978207,228
308353,24.32978207,199
308333,24.32978207,227
308324,24.32978207,219
308328,24.32978207,216
308348,24.32978207,211
308338,24.32978207,224
308343,24.29714516,226
308622,24.38668692,178
308505,24.38668692,201
308426,24.39302159,187
308387,24.29714516,178
308382,24.29714516,174
308373,24.32978207,195
308377,24.32978207,188
308421,24.39302159,175
308402,24.29714516,151
308392,24.29714516,166
308397,24.29714516,154
308416,24.29714516,166
308407,24.29714516,160
308412,24.29714516,164
308500,24.38668692,212
308460,24.38668692,200
308441,24.39302159,195
308431,24.39302159,179
308436,24.39302159,187
308456,24.39302159,197
308446,24.29714516,192
308451,24.29714516,193
308495,24.38668692,211
308475,24.38668692,212
308465,24.38668692,211
308470,24.38668692,215
308490,24.38668692,215
308480,24.38668692,206
308485,24.38668692,207
308617,24.38668692,178
308573,24.29714516,166
308534,24.29714516,177
308514,24.39302159,202
308509,24.38668692,201
308529,24.29714516,173
308519,24.29714516,195
308524,24.29714516,181
308568,24.29714516,162
308549,24.29714516,166
308539,24.29714516,176
308544,24.29714516,170
308563,24.29714516,170
308554,24.29714516,159
308558,24.29714516,155
308612,24.38668692,175
308602,24.38668692,175
308583,24.29714516,172
308578,24.29714516,169
308598,24.38668692,179
308588,24.39302159,172
308593,24.38668692,178
308607,24.38668692,176
308788,24.42553,220
308783,24.42553,225
308779,24.42553,220
308700,24.38668692,192
308661,24.38668692,183
308642,24.38668692,186
308632,24.38668692,180
308637,24.38668692,178
308656,24.38668692,181
308647,24.38668692,184
308651,24.38668692,174
308695,24.38668692,205
308676,24.38668692,201
308666,24.38668692,186
308671,24.38668692,193
308691,24.38668692,203
308681,24.38668692,192
308686,24.38668692,197
308774,24.42553,208
308735,24.41916895,166
308715,24.41916895,178
308705,24.41916895,193
308710,24.41916895,194
308730,24.41916895,174
308720,24.41916895,180
308725,24.41916895,176
308769,24.42553,192
308749,24.42553,183
308739,24.41916895,177
308744,24.41916895,180
308764,24.42553,189
308754,24.42553,184
308759,24.42553,185
309277,24.643448,191
309136,24.41916895,198
309092,24.41916895,171
308935,24.61084581,175
308857,24.41916895,212
308818,24.42553,209
308798,24.41916895,204
308813,24.42553,199
308803,24.41916895,198
308808,24.42553,195
308852,24.41916895,209
308832,24.41916895,213
308823,24.42553,214
308827,24.42553,222
308847,24.41916895,208
308837,24.41916895,200
308842,24.41916895,202
308930,24.61084581,179
308891,24.41916895,213
308871,24.41916895,217
308862,24.41916895,222
308867,24.41916895,218
308886,24.41916895,212
308876,24.41916895,214
308881,24.41916895,210
308925,24.51498576,183
308906,24.51498576,194
308896,24.38668692,207
308901,24.38668692,198
308920,24.51498576,179
308911,24.51498576,195
308916,24.51498576,190
309087,24.41916895,166
309008,24.73922403,184
308969,24.73922403,178
308950,24.643448,177
308940,24.61084581,185
308945,24.643448,172
308964,24.73922403,186
308955,24.643448,187
308960,24.73922403,181
309004,24.73922403,188
308984,24.73922403,189
308974,24.73922403,181
308979,24.73922403,192
308999,24.73922403,178
308989,24.73922403,190
308994,24.73922403,189
309082,24.41916895,158
309043,24.41916895,169
309023,24.61084581,183
309013,24.643448,178
309018,24.643448,185
309038,24.38668692,175
309028,24.51498576,191
309033,24.48263124,187
309077,24.41916895,162
309057,24.41916895,167
309048,24.41916895,164
309052,24.41916895,170
309072,24.41916895,156
309062,24.41916895,153
309067,24.41916895,156
309131,24.41916895,196
309126,24.41916895,196
309121,24.41916895,200
309111,24.41916895,182
309106,24.41916895,179
309096,24.41916895,171
309101,24.41916895,173
309116,24.41916895,189
309272,24.643448,199
309267,24.643448,210
309263,24.643448,204
309184,24.51498576,200
309145,24.41916895,198
309140,24.41916895,205
309180,24.51498576,192
309160,24.41916895,212
309150,24.41916895,193
309155,24.41916895,200
309175,24.48263124,198
309165,24.41916895,208
309170,24.38668692,202
309258,24.643448,197
309219,24.67642296,192
309199,24.73922403,192
309189,24.643448,202
309194,24.73922403,194
309214,24.67642296,193
309204,24.643448,193
309209,24.67642296,192
309253,24.67642296,197
309233,24.67642296,199
309224,24.67642296,193
309228,24.67642296,195
309248,24.67642296,189
309238,24.67642296,204
309243,24.67642296,188
310416,24.55284712,213
310411,24.55284712,207
310406,24.64814265,215
309878,24.51886813,204
309619,24.58081945,177
309360,24.643448,197
309355,24.643448,197
309316,24.643448,195
297322,23.91945258,260
309311,24.643448,200
300176,24.05944946,259
299628,22.81603445,255
300171,24.05944946,241
309307,24.643448,200
309297,24.643448,187
309302,24.643448,195
309351,24.643448,207
309346,24.643448,208
309326,24.643448,194
309321,24.643448,195
309341,24.643448,211
309331,24.643448,206
309336,24.643448,201
309614,24.58081945,179
309458,24.67642296,201
309380,24.643448,204
309375,24.643448,203
309370,24.643448,192
309365,24.643448,193
309453,24.67642296,193
309414,24.643448,218
309395,24.643448,217
309385,24.643448,206
309390,24.643448,203
309409,24.643448,214
309399,24.643448,204
309404,24.643448,208
309448,24.67642296,205
309429,24.67642296,218
309419,24.643448,220
309424,24.67642296,221
309443,24.67642296,210
309434,24.67642296,221
309439,24.67642296,210
309610,24.58081945,186
309531,24.58081945,160
309492,24.67642296,165
309473,24.67642296,190
309463,24.67642296,193
309468,24.67642296,191
309487,24.67642296,183
309478,24.67642296,189
309483,24.67642296,194
309526,24.67642296,157
309507,24.67642296,162
309497,24.67642296,168
309502,24.67642296,166
309522,24.67642296,156
309512,24.67642296,159
309517,24.67642296,154
309605,24.58081945,178
309566,24.58081945,189
309546,24.58081945,165
309536,24.58081945,161
309541,24.58081945,157
309561,24.58081945,183
309551,24.58081945,176
309556,24.58081945,187
309600,24.58081945,183
309580,24.58081945,206
309570,24.58081945,199
309575,24.58081945,204
309595,24.58081945,190
309585,24.58081945,207
309590,24.58081945,198
309873,24.51886813,214
309678,24.58081945,213
309673,24.58081945,210
309668,24.58081945,207
309629,24.58081945,173
309624,24.58081945,182
309663,24.58081945,210
309644,24.58081945,177
309634,24.58081945,172
309639,24.58081945,182
309658,24.58081945,200
309649,24.58081945,186
309653,24.58081945,189
309869,24.51886813,216
309825,24.48526108,204
309746,24.58081945,235
309707,24.58081945,224
309688,24.58081945,211
309683,24.58081945,205
309702,24.58081945,217
309693,24.58081945,213
309697,24.58081945,219
309741,24.48526108,236
309722,24.58081945,224
309712,24.58081945,231
309717,24.58081945,221
309737,24.58081945,232
309727,24.58081945,212
309732,24.58081945,219
309820,24.48526108,195
309781,24.58081945,209
309761,24.48526108,230
309751,24.58081945,236
309756,24.48526108,229
309776,24.58081945,213
309766,24.48526108,218
309771,24.58081945,216
309815,24.48526108,188
309795,24.58081945,186
309785,24.58081945,215
309790,24.58081945,198
309810,24.48526108,188
309800,24.58081945,179
309805,24.51886813,186
309864,24.51886813,219
309859,24.51886813,231
309849,24.48526108,233
309829,24.48526108,207
309844,24.48526108,221
309834,24.48526108,214
309839,24.48526108,213
309854,24.51886813,231
310402,24.58719652,215
310397,24.62191477,218
310113,24.4640771,209
309957,24.51886813,202
299623,22.90960851,259
309952,24.51886813,205
309913,24.52529998,200
309893,24.42994431,203
309883,24.51886813,202
309888,24.51886813,194
309908,24.42994431,191
309898,24.42994431,205
309903,24.42994431,199
309947,24.51886813,215
309927,24.42994431,205
309917,24.42994431,207
309922,24.42994431,205
309942,24.51886813,213
309932,24.52529998,208
309937,24.52529998,212
310108,24.4640771,217
310030,24.55284712,192
309991,24.55284712,184
309971,24.51886813,198
309961,24.51886813,199
309966,24.51886813,205
309986,24.55284712,193
309976,24.55284712,190
309981,24.55284712,193
310025,24.55284712,180
310005,24.55284712,184
309996,24.55284712,191
310001,24.55284712,179
310020,24.55929983,185
310010,24.55284712,188
310015,24.55284712,184
310103,24.4640771,219
310064,24.4640771,206
310045,24.55929983,192
310035,24.55284712,194
310040,24.55929983,192
